image_name,xmin,xmax,ymin,ymax,class_id
truck_820_aug_802.jpg,1,82,4,96,10
monkey_611_aug_570.jpg,1,96,1,91,8
horse_375_aug_307.jpg,1,85,7,96,7
airplane_134_aug_40.jpg,9,96,14,96,1
car_556_aug_508.jpg,11,96,1,83,3
airplane_254_aug_173.jpg,1,88,2,86,1
cat_151_aug_59.jpg,12,96,9,90,4
truck_959_aug_955.jpg,10,96,1,87,10
car_336_aug_264.jpg,1,82,4,96,3
monkey_861_aug_847.jpg,1,96,1,96,8
bird_113_aug_17.jpg,1,81,3,96,2
truck_993_aug_993.jpg,1,91,1,90,10
monkey_153_aug_61.jpg,1,91,1,96,8
horse_296_aug_219.jpg,1,86,1,95,7
bird_84_aug_823.jpg,1,74,1,77,2
bird_609_aug_567.jpg,17,96,1,73,2
airplane_99_aug_989.jpg,1,82,1,80,1
bird_567_aug_520.jpg,1,86,12,96,2
ship_266_aug_186.jpg,14,96,13,96,9
truck_75_aug_723.jpg,1,78,1,77,10
horse_19_aug_101.jpg,1,96,1,89,7
bird_83_aug_812.jpg,22,96,1,79,2
deer_748_aug_721.jpg,22,96,9,96,5
ship_406_aug_342.jpg,7,96,1,96,9
horse_178_aug_88.jpg,1,89,1,86,7
monkey_760_aug_735.jpg,1,76,1,96,8
ship_384_aug_317.jpg,11,96,1,96,9
horse_152_aug_60.jpg,1,73,1,85,7
cat_434_aug_373.jpg,15,96,3,82,4
car_564_aug_517.jpg,1,89,1,75,3
monkey_89_aug_878.jpg,1,83,1,96,8
cat_399_aug_333.jpg,1,82,1,79,4
cat_69_aug_656.jpg,10,96,1,84,4
airplane_452_aug_393.jpg,15,96,1,83,1
truck_434_aug_373.jpg,1,96,1,85,10
horse_187_aug_98.jpg,1,89,1,75,7
airplane_803_aug_783.jpg,9,96,1,96,1
car_28_aug_201.jpg,1,89,1,85,3
horse_466_aug_408.jpg,1,83,4,96,7
deer_95_aug_945.jpg,11,96,1,96,5
car_379_aug_311.jpg,17,96,1,80,3
airplane_908_aug_899.jpg,1,90,24,96,1
truck_270_aug_191.jpg,2,95,4,96,10
ship_653_aug_616.jpg,1,83,1,90,9
horse_458_aug_399.jpg,16,96,1,82,7
car_163_aug_72.jpg,8,96,1,81,3
cat_866_aug_852.jpg,1,84,5,96,4
deer_810_aug_791.jpg,1,77,1,96,5
truck_566_aug_519.jpg,1,88,1,96,10
deer_275_aug_196.jpg,1,91,16,96,5
deer_514_aug_462.jpg,19,96,1,92,5
car_681_aug_647.jpg,9,96,1,93,3
monkey_479_aug_422.jpg,1,87,1,96,8
airplane_285_aug_207.jpg,8,93,1,85,1
ship_954_aug_950.jpg,1,96,1,91,9
ship_117_aug_21.jpg,21,96,21,96,9
deer_771_aug_747.jpg,1,78,5,83,5
car_851_aug_836.jpg,20,96,1,89,3
dog_815_aug_796.jpg,1,77,16,96,6
bird_364_aug_295.jpg,1,91,14,96,2
ship_246_aug_164.jpg,1,88,23,96,9
ship_501_aug_448.jpg,1,77,1,88,9
truck_479_aug_422.jpg,1,95,7,96,10
horse_57_aug_523.jpg,21,96,1,80,7
ship_885_aug_873.jpg,10,96,6,96,9
truck_687_aug_653.jpg,12,96,20,96,10
bird_907_aug_898.jpg,14,96,1,89,2
car_71_aug_679.jpg,1,91,1,95,3
ship_210_aug_125.jpg,14,96,1,95,9
airplane_256_aug_175.jpg,1,88,1,76,1
monkey_803_aug_783.jpg,10,96,1,80,8
truck_490_aug_435.jpg,1,87,1,96,10
truck_828_aug_810.jpg,1,89,1,96,10
horse_147_aug_54.jpg,5,95,23,96,7
ship_251_aug_170.jpg,1,90,1,82,9
deer_64_aug_601.jpg,1,74,1,90,5
deer_809_aug_789.jpg,7,96,1,94,5
car_145_aug_52.jpg,1,96,1,88,3
deer_955_aug_951.jpg,1,89,1,83,5
deer_823_aug_805.jpg,1,90,1,96,5
truck_686_aug_652.jpg,1,95,1,96,10
cat_134_aug_40.jpg,1,82,1,73,4
horse_558_aug_510.jpg,1,88,1,83,7
ship_736_aug_708.jpg,1,81,10,96,9
car_863_aug_849.jpg,1,83,1,91,3
bird_713_aug_683.jpg,1,85,1,87,2
cat_415_aug_352.jpg,11,96,11,96,4
dog_340_aug_269.jpg,1,96,1,96,6
cat_964_aug_961.jpg,4,94,1,80,4
horse_803_aug_783.jpg,1,95,4,96,7
ship_450_aug_391.jpg,3,94,3,96,9
horse_283_aug_205.jpg,1,77,6,96,7
truck_597_aug_553.jpg,1,82,26,96,10
car_173_aug_83.jpg,2,96,14,96,3
monkey_944_aug_939.jpg,1,83,1,74,8
bird_381_aug_314.jpg,17,96,18,96,2
monkey_322_aug_249.jpg,21,96,1,75,8
airplane_63_aug_590.jpg,1,90,1,96,1
bird_490_aug_435.jpg,10,96,1,74,2
airplane_609_aug_567.jpg,1,86,1,81,1
car_54_aug_490.jpg,1,96,1,87,3
deer_773_aug_749.jpg,1,82,5,96,5
bird_325_aug_252.jpg,1,76,1,84,2
truck_614_aug_573.jpg,1,96,1,90,10
dog_33_aug_257.jpg,1,96,1,78,6
horse_699_aug_666.jpg,1,88,1,83,7
ship_119_aug_23.jpg,1,96,1,88,9
ship_573_aug_527.jpg,1,81,1,86,9
car_227_aug_143.jpg,16,96,25,96,3
dog_273_aug_194.jpg,3,88,1,90,6
cat_58_aug_534.jpg,1,96,1,96,4
bird_169_aug_78.jpg,16,96,10,96,2
monkey_159_aug_67.jpg,4,96,1,89,8
horse_206_aug_120.jpg,11,96,1,93,7
deer_493_aug_438.jpg,4,92,1,86,5
truck_183_aug_94.jpg,1,75,13,96,10
horse_476_aug_419.jpg,1,88,1,96,7
monkey_254_aug_173.jpg,1,90,1,91,8
airplane_67_aug_634.jpg,13,96,1,91,1
dog_916_aug_908.jpg,1,96,1,96,6
dog_936_aug_930.jpg,2,94,1,96,6
car_423_aug_361.jpg,12,96,9,93,3
dog_223_aug_139.jpg,1,96,9,96,6
airplane_577_aug_531.jpg,1,87,1,94,1
horse_166_aug_75.jpg,1,79,1,84,7
truck_289_aug_211.jpg,11,96,1,80,10
truck_262_aug_182.jpg,1,84,1,90,10
deer_443_aug_383.jpg,1,81,19,96,5
airplane_597_aug_553.jpg,11,96,5,96,1
cat_893_aug_882.jpg,20,96,1,76,4
car_508_aug_455.jpg,1,96,1,92,3
monkey_860_aug_846.jpg,13,96,1,76,8
airplane_66_aug_623.jpg,1,77,1,92,1
horse_889_aug_877.jpg,16,92,6,85,7
ship_577_aug_531.jpg,1,85,14,96,9
cat_846_aug_830.jpg,2,96,13,96,4
cat_800_aug_780.jpg,3,89,12,96,4
ship_809_aug_789.jpg,1,96,1,78,9
ship_269_aug_189.jpg,15,96,12,96,9
ship_120_aug_25.jpg,20,96,12,96,9
cat_105_aug_8.jpg,6,91,8,96,4
dog_60_aug_557.jpg,18,96,1,90,6
horse_828_aug_810.jpg,1,83,10,96,7
dog_835_aug_818.jpg,1,78,1,96,6
ship_540_aug_491.jpg,1,78,14,96,9
truck_50_aug_446.jpg,1,89,11,96,10
monkey_552_aug_504.jpg,1,90,13,96,8
deer_754_aug_728.jpg,1,78,20,96,5
airplane_362_aug_293.jpg,15,96,6,96,1
deer_265_aug_185.jpg,1,78,10,96,5
truck_323_aug_250.jpg,4,96,1,87,10
airplane_183_aug_94.jpg,1,79,9,96,1
horse_209_aug_123.jpg,1,92,9,96,7
cat_612_aug_571.jpg,16,96,1,83,4
dog_997_aug_997.jpg,1,94,14,96,6
horse_995_aug_995.jpg,1,96,1,80,7
bird_50_aug_446.jpg,1,74,13,96,2
monkey_816_aug_797.jpg,1,96,1,96,8
airplane_179_aug_89.jpg,9,96,10,96,1
ship_425_aug_363.jpg,1,90,6,96,9
airplane_898_aug_887.jpg,1,96,10,96,1
monkey_779_aug_755.jpg,1,80,1,94,8
horse_434_aug_373.jpg,1,76,1,92,7
dog_456_aug_397.jpg,1,79,3,96,6
horse_788_aug_765.jpg,1,96,1,93,7
bird_878_aug_865.jpg,3,96,1,91,2
truck_420_aug_358.jpg,17,96,1,87,10
dog_740_aug_713.jpg,1,96,1,96,6
bird_33_aug_257.jpg,1,89,1,72,2
truck_616_aug_575.jpg,1,87,1,94,10
dog_73_aug_701.jpg,1,83,1,94,6
deer_804_aug_784.jpg,1,86,7,96,5
deer_17_aug_79.jpg,1,75,1,83,5
car_563_aug_516.jpg,1,96,11,96,3
car_864_aug_850.jpg,1,88,1,86,3
car_800_aug_780.jpg,1,84,1,85,3
car_192_aug_104.jpg,13,96,1,87,3
airplane_76_aug_734.jpg,8,96,1,94,1
airplane_517_aug_465.jpg,25,96,1,82,1
cat_710_aug_680.jpg,1,94,1,86,4
deer_851_aug_836.jpg,1,74,1,93,5
dog_90_aug_890.jpg,5,88,7,90,6
cat_772_aug_748.jpg,1,87,5,92,4
ship_44_aug_379.jpg,1,79,8,96,9
cat_810_aug_791.jpg,3,95,8,96,4
ship_30_aug_224.jpg,1,87,12,96,9
dog_121_aug_26.jpg,1,77,15,96,6
monkey_666_aug_630.jpg,7,85,17,96,8
bird_786_aug_763.jpg,1,90,14,96,2
truck_82_aug_801.jpg,11,96,1,96,10
horse_391_aug_325.jpg,3,95,1,83,7
monkey_650_aug_613.jpg,1,80,1,94,8
airplane_511_aug_459.jpg,1,76,12,96,1
dog_463_aug_405.jpg,1,87,11,96,6
dog_260_aug_180.jpg,1,82,1,76,6
dog_323_aug_250.jpg,11,96,1,88,6
car_969_aug_966.jpg,21,96,18,96,3
airplane_695_aug_662.jpg,1,96,4,96,1
bird_228_aug_144.jpg,17,96,1,72,2
airplane_333_aug_261.jpg,9,96,12,96,1
truck_664_aug_628.jpg,1,88,1,96,10
dog_349_aug_278.jpg,1,82,15,96,6
cat_700_aug_669.jpg,1,89,1,87,4
bird_714_aug_684.jpg,8,96,1,88,2
monkey_576_aug_530.jpg,1,82,13,96,8
bird_107_aug_10.jpg,13,96,1,82,2
horse_25_aug_168.jpg,1,93,8,96,7
airplane_318_aug_244.jpg,1,80,8,96,1
airplane_78_aug_756.jpg,18,96,1,79,1
dog_74_aug_712.jpg,15,96,7,96,6
cat_873_aug_860.jpg,1,96,1,86,4
car_762_aug_737.jpg,5,96,1,76,3
monkey_526_aug_475.jpg,13,96,1,96,8
ship_879_aug_866.jpg,1,85,1,92,9
horse_167_aug_76.jpg,2,96,4,96,7
deer_498_aug_443.jpg,1,96,1,96,5
dog_634_aug_595.jpg,1,87,11,96,6
bird_134_aug_40.jpg,4,94,1,78,2
truck_666_aug_630.jpg,15,96,16,96,10
car_666_aug_630.jpg,1,88,1,87,3
cat_266_aug_186.jpg,1,88,16,96,4
monkey_427_aug_365.jpg,1,87,11,96,8
dog_238_aug_155.jpg,1,89,20,96,6
bird_289_aug_211.jpg,14,96,3,92,2
car_98_aug_978.jpg,4,96,19,96,3
cat_924_aug_917.jpg,12,91,6,86,4
car_946_aug_941.jpg,1,96,14,96,3
horse_176_aug_86.jpg,2,96,1,74,7
car_436_aug_375.jpg,25,96,7,85,3
horse_844_aug_828.jpg,1,75,1,82,7
cat_235_aug_152.jpg,19,96,1,81,4
monkey_71_aug_679.jpg,1,92,5,96,8
car_740_aug_713.jpg,1,74,7,96,3
car_786_aug_763.jpg,1,96,1,96,3
ship_7_aug_667.jpg,1,92,3,96,9
car_326_aug_253.jpg,1,84,1,91,3
cat_339_aug_267.jpg,1,79,1,77,4
horse_526_aug_475.jpg,1,96,1,93,7
truck_221_aug_137.jpg,4,88,1,74,10
truck_809_aug_789.jpg,11,96,1,96,10
airplane_379_aug_311.jpg,1,76,1,79,1
car_136_aug_42.jpg,1,95,2,96,3
truck_751_aug_725.jpg,1,87,17,96,10
monkey_879_aug_866.jpg,4,96,10,96,8
car_205_aug_119.jpg,15,96,1,96,3
monkey_901_aug_892.jpg,15,96,1,82,8
horse_520_aug_469.jpg,1,96,5,96,7
monkey_852_aug_837.jpg,2,96,7,96,8
cat_734_aug_706.jpg,1,96,9,96,4
ship_953_aug_949.jpg,1,93,1,96,9
truck_747_aug_720.jpg,1,87,9,96,10
airplane_133_aug_39.jpg,1,96,5,96,1
bird_860_aug_846.jpg,18,96,1,94,2
bird_88_aug_867.jpg,1,92,1,96,2
monkey_281_aug_203.jpg,1,96,1,81,8
bird_593_aug_549.jpg,7,94,21,96,2
bird_981_aug_980.jpg,1,95,12,96,2
airplane_852_aug_837.jpg,9,96,1,79,1
cat_624_aug_584.jpg,1,78,1,88,4
monkey_818_aug_799.jpg,1,84,1,82,8
horse_313_aug_239.jpg,13,96,10,96,7
truck_377_aug_309.jpg,1,79,1,92,10
bird_241_aug_159.jpg,1,89,6,91,2
truck_600_aug_558.jpg,1,90,21,96,10
dog_579_aug_533.jpg,10,96,1,80,6
ship_816_aug_797.jpg,3,96,1,96,9
monkey_148_aug_55.jpg,1,88,1,91,8
ship_68_aug_645.jpg,4,87,1,90,9
cat_196_aug_108.jpg,1,80,1,74,4
dog_479_aug_422.jpg,1,96,11,96,6
airplane_346_aug_275.jpg,1,96,10,96,1
bird_778_aug_754.jpg,1,86,3,88,2
cat_970_aug_968.jpg,1,96,1,79,4
monkey_534_aug_484.jpg,1,81,1,81,8
deer_928_aug_921.jpg,1,96,21,96,5
monkey_96_aug_956.jpg,21,96,1,94,8
horse_864_aug_850.jpg,1,87,24,96,7
truck_588_aug_543.jpg,1,92,1,90,10
car_87_aug_856.jpg,3,96,1,91,3
airplane_989_aug_988.jpg,1,88,4,93,1
horse_29_aug_212.jpg,13,96,6,93,7
dog_651_aug_614.jpg,1,96,1,96,6
car_687_aug_653.jpg,8,96,1,96,3
bird_37_aug_301.jpg,1,96,3,96,2
truck_60_aug_557.jpg,1,73,3,90,10
monkey_998_aug_998.jpg,21,96,13,96,8
bird_590_aug_546.jpg,13,96,17,96,2
horse_443_aug_383.jpg,1,87,1,84,7
horse_174_aug_84.jpg,1,82,7,96,7
airplane_374_aug_306.jpg,1,88,5,96,1
monkey_380_aug_313.jpg,1,82,1,78,8
cat_640_aug_602.jpg,11,96,21,96,4
bird_828_aug_810.jpg,1,73,8,91,2
airplane_922_aug_915.jpg,1,86,1,90,1
horse_1_aug_1.jpg,5,96,11,96,7
deer_845_aug_829.jpg,15,96,13,96,5
horse_865_aug_851.jpg,15,96,8,96,7
airplane_723_aug_694.jpg,3,96,12,96,1
ship_163_aug_72.jpg,1,79,1,78,9
car_482_aug_426.jpg,1,96,1,96,3
cat_436_aug_375.jpg,8,96,4,96,4
airplane_891_aug_880.jpg,1,80,1,78,1
car_988_aug_987.jpg,1,77,21,96,3
airplane_971_aug_969.jpg,10,96,10,96,1
monkey_155_aug_63.jpg,1,93,11,96,8
cat_944_aug_939.jpg,16,96,10,96,4
horse_339_aug_267.jpg,1,88,14,96,7
truck_606_aug_564.jpg,13,96,4,96,10
ship_947_aug_942.jpg,1,96,11,96,9
truck_801_aug_781.jpg,15,96,17,96,10
cat_156_aug_64.jpg,1,86,1,79,4
monkey_409_aug_345.jpg,18,96,7,85,8
cat_10_aug_2.jpg,1,96,5,96,4
deer_610_aug_569.jpg,11,96,17,96,5
truck_638_aug_599.jpg,1,95,7,96,10
bird_800_aug_780.jpg,1,89,15,96,2
airplane_485_aug_429.jpg,13,96,1,85,1
dog_202_aug_116.jpg,1,79,13,96,6
deer_859_aug_844.jpg,17,96,3,96,5
truck_379_aug_311.jpg,1,96,5,96,10
car_85_aug_834.jpg,1,87,1,83,3
bird_54_aug_490.jpg,7,96,17,96,2
bird_217_aug_132.jpg,9,96,21,96,2
truck_744_aug_717.jpg,1,92,12,96,10
monkey_51_aug_457.jpg,1,83,1,92,8
airplane_498_aug_443.jpg,1,91,7,96,1
bird_626_aug_586.jpg,3,96,1,94,2
cat_947_aug_942.jpg,10,96,1,79,4
car_440_aug_380.jpg,16,96,15,96,3
ship_162_aug_71.jpg,1,88,13,96,9
ship_606_aug_564.jpg,5,96,1,75,9
deer_320_aug_247.jpg,1,87,12,96,5
dog_706_aug_675.jpg,1,96,4,96,6
monkey_390_aug_324.jpg,4,96,1,82,8
airplane_771_aug_747.jpg,1,82,1,81,1
truck_443_aug_383.jpg,17,96,3,86,10
airplane_43_aug_368.jpg,9,96,1,96,1
deer_573_aug_527.jpg,19,96,1,87,5
dog_671_aug_636.jpg,1,96,1,96,6
cat_282_aug_204.jpg,16,96,17,96,4
bird_835_aug_818.jpg,5,96,1,93,2
car_809_aug_789.jpg,15,96,23,96,3
ship_462_aug_404.jpg,19,96,2,90,9
horse_449_aug_389.jpg,6,96,1,96,7
cat_870_aug_857.jpg,1,81,1,78,4
horse_895_aug_884.jpg,1,90,3,92,7
ship_518_aug_466.jpg,1,96,7,96,9
deer_587_aug_542.jpg,1,96,1,86,5
dog_962_aug_959.jpg,1,86,1,84,6
ship_572_aug_526.jpg,1,81,10,96,9
ship_164_aug_73.jpg,14,96,1,90,9
bird_390_aug_324.jpg,1,87,1,94,2
deer_818_aug_799.jpg,1,96,1,95,5
truck_477_aug_420.jpg,10,96,1,96,10
dog_262_aug_182.jpg,21,96,1,77,6
horse_43_aug_368.jpg,1,96,1,94,7
dog_460_aug_402.jpg,1,80,1,80,6
cat_205_aug_119.jpg,1,93,1,86,4
ship_593_aug_549.jpg,10,96,1,89,9
monkey_970_aug_968.jpg,1,82,3,96,8
deer_866_aug_852.jpg,1,87,14,96,5
airplane_91_aug_901.jpg,5,96,7,96,1
cat_687_aug_653.jpg,24,96,14,96,4
cat_554_aug_506.jpg,12,96,1,81,4
airplane_210_aug_125.jpg,1,89,3,96,1
airplane_184_aug_95.jpg,14,96,1,96,1
car_239_aug_156.jpg,1,96,4,96,3
airplane_232_aug_149.jpg,8,96,1,76,1
dog_78_aug_756.jpg,1,93,6,96,6
horse_514_aug_462.jpg,14,96,1,96,7
monkey_689_aug_655.jpg,14,96,6,92,8
bird_944_aug_939.jpg,6,96,17,96,2
ship_784_aug_761.jpg,12,96,12,96,9
car_507_aug_454.jpg,1,87,1,94,3
truck_236_aug_153.jpg,15,93,3,86,10
deer_190_aug_102.jpg,1,80,10,96,5
horse_344_aug_273.jpg,11,96,1,74,7
horse_759_aug_733.jpg,1,96,6,96,7
car_510_aug_458.jpg,18,96,1,89,3
horse_418_aug_355.jpg,1,96,4,96,7
deer_5_aug_445.jpg,1,96,1,96,5
car_64_aug_601.jpg,1,96,1,84,3
cat_182_aug_93.jpg,22,96,1,78,4
ship_412_aug_349.jpg,17,96,1,74,9
airplane_225_aug_141.jpg,13,96,1,93,1
ship_945_aug_940.jpg,18,96,26,96,9
ship_975_aug_973.jpg,11,96,1,82,9
cat_762_aug_737.jpg,2,95,6,92,4
deer_221_aug_137.jpg,1,93,1,83,5
dog_303_aug_228.jpg,11,96,4,96,6
bird_462_aug_404.jpg,1,96,1,89,2
bird_376_aug_308.jpg,1,84,5,96,2
dog_341_aug_270.jpg,1,93,9,96,6
truck_321_aug_248.jpg,1,96,1,92,10
horse_879_aug_866.jpg,1,85,5,93,7
bird_421_aug_359.jpg,21,96,7,96,2
truck_556_aug_508.jpg,1,78,1,93,10
bird_599_aug_555.jpg,1,78,21,96,2
deer_981_aug_980.jpg,2,95,1,82,5
cat_169_aug_78.jpg,5,87,1,73,4
car_418_aug_355.jpg,1,79,11,96,3
ship_749_aug_722.jpg,20,96,4,96,9
car_859_aug_844.jpg,1,83,1,93,3
airplane_48_aug_423.jpg,8,96,14,96,1
cat_544_aug_495.jpg,1,96,4,96,4
ship_602_aug_560.jpg,1,92,6,96,9
airplane_216_aug_131.jpg,1,82,1,96,1
cat_296_aug_219.jpg,1,82,1,88,4
monkey_700_aug_669.jpg,14,96,1,85,8
horse_711_aug_681.jpg,19,96,9,96,7
monkey_743_aug_716.jpg,1,96,1,92,8
dog_655_aug_618.jpg,1,96,1,77,6
dog_158_aug_66.jpg,13,96,6,96,6
horse_861_aug_847.jpg,1,96,1,89,7
ship_274_aug_195.jpg,1,88,1,86,9
cat_796_aug_774.jpg,1,83,10,96,4
deer_130_aug_36.jpg,1,84,1,90,5
deer_411_aug_348.jpg,1,78,18,96,5
dog_969_aug_966.jpg,1,95,1,96,6
horse_539_aug_489.jpg,4,96,1,96,7
truck_953_aug_949.jpg,1,74,8,92,10
truck_218_aug_133.jpg,1,89,1,86,10
ship_459_aug_400.jpg,1,96,1,87,9
cat_669_aug_633.jpg,1,77,10,96,4
car_578_aug_532.jpg,1,77,1,91,3
horse_881_aug_869.jpg,1,84,16,96,7
airplane_650_aug_613.jpg,1,90,1,93,1
bird_187_aug_98.jpg,2,91,1,90,2
ship_421_aug_359.jpg,1,77,12,96,9
ship_671_aug_636.jpg,1,79,14,96,9
car_22_aug_135.jpg,1,88,12,96,3
truck_853_aug_838.jpg,12,96,3,92,10
horse_258_aug_177.jpg,1,87,1,74,7
airplane_969_aug_966.jpg,1,93,16,96,1
cat_382_aug_315.jpg,19,96,7,96,4
airplane_312_aug_238.jpg,1,87,1,94,1
dog_364_aug_295.jpg,16,95,15,96,6
dog_282_aug_204.jpg,17,96,9,94,6
truck_318_aug_244.jpg,1,89,7,92,10
truck_192_aug_104.jpg,1,96,18,96,10
horse_658_aug_621.jpg,1,90,1,76,7
cat_725_aug_696.jpg,3,96,1,81,4
monkey_748_aug_721.jpg,3,96,14,96,8
horse_340_aug_269.jpg,6,96,11,96,7
horse_12_aug_24.jpg,1,94,1,83,7
bird_377_aug_309.jpg,6,96,2,96,2
car_156_aug_64.jpg,9,96,1,75,3
cat_865_aug_851.jpg,14,96,9,96,4
cat_154_aug_62.jpg,12,96,9,96,4
truck_116_aug_20.jpg,13,96,1,86,10
horse_919_aug_911.jpg,1,85,1,96,7
dog_370_aug_302.jpg,1,96,1,96,6
car_340_aug_269.jpg,15,96,10,96,3
airplane_252_aug_171.jpg,14,96,1,81,1
airplane_900_aug_891.jpg,6,96,1,96,1
horse_407_aug_343.jpg,1,83,18,96,7
cat_831_aug_814.jpg,12,96,3,96,4
truck_354_aug_284.jpg,1,88,1,96,10
airplane_398_aug_332.jpg,1,83,1,94,1
horse_943_aug_938.jpg,8,90,1,93,7
dog_96_aug_956.jpg,1,75,20,96,6
truck_835_aug_818.jpg,8,96,4,96,10
airplane_128_aug_33.jpg,21,96,3,96,1
